,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,gu,주소,위도,경도,cnt
889,색채마을,부산 중구 망양로 327-1,휴양관광지,놀거리기타,Jung-gu,부산 중구 망양로 327-1,35.1066615,129.0266306,57
890,아카데미극장,부산 중구 비프광장로 12-0,공연/행사,극장,Jung-gu,부산 중구 비프광장로 12-0,35.0979462,129.0293044,57
891,덕성사,부산 중구 망양로 409-0,역사관광지,절,Jung-gu,부산 중구 망양로 409,35.1066615,129.0266306,57
892,보은사,부산 중구 망양로 413-3,역사관광지,절,Jung-gu,부산 중구 망양로 413-3,35.1066615,129.0266306,57
893,용두산미타선원,부산 중구 광복로77번길 5-0,역사관광지,절,Jung-gu,부산 중구 광복로77번길 5-0,35.0989334,129.0335395,57
894,광원수족관,부산 중구 구덕로 28-0,휴양관광지,수족관,Jung-gu,부산 중구 구덕로 28-0,35.0978083,129.0349077,57
895,부산세관박물관,부산 중구 충장대로 20-0,문화시설,박물관/기념관,Jung-gu,부산 중구 충장대로 20-0,35.1052366,129.0375082,57
896,모퉁이극장,부산 중구 광복중앙로 13-0,공연/행사,극장,Jung-gu,부산 중구 광복중앙로 13-0,35.1006059,129.0313464,57
897,국제시장609글로벌복합문화공간,부산 중구 중구로 28-0,문화시설,문화생활시설기타,Jung-gu,부산 중구 중구로 28-0,35.1104838,129.0350917,57
898,천룡사,부산 중구 보동길 14-0,역사관광지,절,Jung-gu,부산 중구 보동길 14-0,35.1079011,129.0240749,57
899,부산광역시중구문화원,부산 중구 복병산길 20-0,문화시설,문화원,Jung-gu,부산 중구 복병산길 20-0,35.1032147,129.0318689,57
900,핸드프린팅거리,부산 중구 비프광장로 40-0,휴양관광지,놀거리기타,Jung-gu,부산 중구 비프광장로 40-0,35.0979462,129.0293044,57
901,한국문화센터남포지부,부산 중구 구덕로22번길 3-0,문화시설,문화생활시설기타,Jung-gu,부산 중구 구덕로22번길 3-0,35.0981281,129.0333886,57
902,부산극장,부산 중구 비프광장로 36-0,공연/행사,극장,Jung-gu,부산 중구 비프광장로 36-0,35.0979462,129.0293044,57
903,금수현의음악살롱,부산 중구 망양로355번길 22-0,문화시설,문화생활시설기타,Jung-gu,부산 중구 망양로355번길 22-0,35.108645,129.0303501,57
904,한광미술관,부산 중구 중앙대로 130-0,문화시설,미술관,Jung-gu,부산 중구 중앙대로 130,35.1012155,129.0357402,57
905,대한해협전승비,부산 중구,역사관광지,기념비,Jung-gu,부산 중구,35.106501,129.0325814,57
906,남포동새마을문고,부산 중구 구덕로 26-1,문화시설,문화생활시설기타,Jung-gu,부산 중구 구덕로 26-1,35.0978083,129.0349077,57
907,쿵스게임랜드부산남포점,부산 중구 광복로39번길 6-0,휴양관광지,놀이시설,Jung-gu,부산 중구 광복로39번길 6-0,35.100814,129.0291551,57
908,민주공원공연장,부산 중구 민주공원길 19-0,공연/행사,공연장,Jung-gu,부산 중구 민주공원길 19-0,35.1101363,129.0275016,57
909,미타선원,부산 중구 광복로77번길 5-0,역사관광지,절,Jung-gu,부산 중구 광복로77번길 5-0,35.0989334,129.0335395,57
910,구박갤러리,부산 중구 보수대로 110-0,문화시설,화랑/전시관,Jung-gu,부산 중구 보수대로 110,35.1054172,129.0217009,57
911,오픈스페이스배,부산 중구 동광길 43-0,문화시설,미술관,Jung-gu,부산 중구 동광길 43-0,35.1088291,129.0360649,57
912,추억보물섬,부산 중구 중구로23번길 9-0,문화시설,전시장,Jung-gu,부산 중구 중구로23번길 9-0,35.0999037,129.0260368,57
913,글마루작은도서관,부산 중구 동영로 87-1,문화시설,문화생활시설기타,Jung-gu,부산 중구 동영로 87-1,35.1124791,129.0339804,57
914,BNK부산은행아트시네마,부산 중구 광복중앙로 13-0,공연/행사,극장,Jung-gu,부산 중구 광복중앙로 13-0,35.1006059,129.0313464,57
915,BS부산은행갤러리,부산 중구 광복중앙로 13-0,문화시설,화랑/전시관,Jung-gu,부산 중구 광복중앙로 13-0,35.1006059,129.0313464,57
916,보수동책방골목어린이도서관,부산 중구 대청로 57-16,문화시설,문화생활시설기타,Jung-gu,부산 중구 대청로 57-16,35.1035461,129.0275611,57
917,메가박스부산극장신관,부산 중구 비프광장로 28-0,공연/행사,극장,Jung-gu,부산 중구 비프광장로 28-0,35.0979462,129.0293044,57
918,청년작당소,부산 중구 광복중앙로 13-0,문화시설,문화생활시설기타,Jung-gu,부산 중구 광복중앙로 13-0,35.1006059,129.0313464,57
919,용해선원,부산 중구 대청북길17번길 25-4,역사관광지,절,Jung-gu,부산 중구 대청북길17번길 25-4,35.1070329,129.0303581,57
920,박기종기념관,부산 중구 망양로 362-0,문화시설,박물관/기념관,Jung-gu,부산 중구 망양로 362,35.1066615,129.0266306,57
921,정수사,부산 중구 광복로97번길 11-0,역사관광지,절,Jung-gu,부산 중구 광복로97번길 11-0,35.1001709,129.0347244,57
922,젊음의거리,부산 중구,휴양관광지,놀거리기타,Jung-gu,부산 중구,35.106501,129.0325814,57
923,성화사,부산 중구 흑교로78번길 17-0,역사관광지,절,Jung-gu,부산 중구 흑교로78번길 17-0,35.1064368,129.0238857,57
924,부산근현대역사박물관건축중(2022년완공예정),부산 중구 대청로 112-0,문화시설,박물관/기념관,Jung-gu,부산 중구 대청로 112,35.1035461,129.0275611,57
925,보문당화랑,부산 중구 대청로 132-0,문화시설,화랑/전시관,Jung-gu,부산 중구 대청로 132,35.1035461,129.0275611,57
926,화성사,부산 남구 용주로 11-0,역사관광지,절,Nam-gu,부산 남구 용주로 11-0,35.1126168,129.115097,85
927,드림씨어터,부산 남구 전포대로 133-0,공연/행사,공연장,Nam-gu,부산 남구 전포대로 133,35.1482885,129.0654374,85
928,견성암,부산 남구 용호로231번길 128-47,역사관광지,절,Nam-gu,부산 남구 용호로231번길 128-47,35.1130853,129.1157574,85
929,향림사,부산 남구 솔밭로 46-0,역사관광지,절,Nam-gu,부산 남구 솔밭로 46-0,35.12923,129.07272,85
930,연대사,부산 남구 진남로232번길 13-0,역사관광지,절,Nam-gu,부산 남구 진남로232번길 13-0,35.1460102,129.0771969,85
931,유치찬란키즈클래스,부산 남구 진남로 141-5,휴양관광지,놀이시설,Nam-gu,부산 남구 진남로 141-5,35.1368869,129.0909558,85
932,산성교회문고,부산 남구 유엔로137번길 9-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 유엔로137번길 9-0,35.1307614,129.091299,85
933,보은정사,부산 남구 홍곡로 269-0,역사관광지,절,Nam-gu,부산 남구 홍곡로 269,35.1169842,129.0863616,85
934,대연사,부산 남구 못골번영로 105-1,역사관광지,절,Nam-gu,부산 남구 못골번영로 105-1,35.1359231,129.0891106,85
935,올맘도서관,부산 남구 수영로 345-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로 345,35.1399716,129.1038716,85
936,히어로보드게임카페경성대점,부산 남구 용소로8번길 10-0,휴양관광지,놀이시설,Nam-gu,부산 남구 용소로8번길 10-0,35.1356883,129.0983177,85
937,불심원,부산 남구 수영로267번길 49-0,역사관광지,절,Nam-gu,부산 남구 수영로267번길 49-0,35.1368434,129.0953131,85
938,대연정사,부산 남구 진남로69번길 8-0,역사관광지,절,Nam-gu,부산 남구 진남로69번길 8-0,35.1371817,129.0876595,85
939,불용사,부산 남구 동명로117번길 35-11,역사관광지,절,Nam-gu,부산 남구 동명로117번길 35-11,35.1231227,129.1100433,85
940,부산점자도서관남구분관,부산 남구 수영로267번길 61-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로267번길 61-0,35.1368434,129.0953131,85
941,일광불원,부산 남구 분포로 66-30,역사관광지,절,Nam-gu,부산 남구 분포로 66-30,35.1279355,129.114704,85
942,브니엘학습관문고,부산 남구 천제등로28번길 50-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 천제등로28번길 50-0,35.1320262,129.0872286,85
943,공간소극장,부산 남구 수영로 170-0,공연/행사,공연장,Nam-gu,부산 남구 수영로 170,35.1387324,129.1028871,85
944,경성대학교콘서트홀,부산 남구 수영로 309-0,공연/행사,공연장,Nam-gu,부산 남구 수영로 309,35.1387324,129.1028871,85
945,들꽃이야기어린이도서관,부산 남구 수영로219번길 33-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로219번길 33-0,35.1366945,129.0904518,85
946,해성아트센터,부산 남구 분포로 101-0,문화시설,미술관,Nam-gu,부산 남구 분포로 101,35.1279355,129.114704,85
947,옥천암,부산 남구 황령대로90번길 93-53,역사관광지,절,Nam-gu,부산 남구 황령대로90번길 93-53,35.1465675,129.0691467,85
948,부산예술관,부산 남구 유엔평화로76번길 26-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 유엔평화로76번길 26-0,35.12521,129.09449,85
949,능가사,부산 남구 동제당로 148-0,역사관광지,절,Nam-gu,부산 남구 동제당로 148,35.1313031,129.0769609,85
950,러시아월드도서관,부산 남구 황령대로492번길 8-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 황령대로492번길 8-0,35.1372706,129.1054044,85
951,반야정사,부산 남구 수영로39번가길 17-5,역사관광지,절,Nam-gu,부산 남구 수영로39번가길 17-5,35.1389671,129.0746543,85
952,금정사,부산 남구 지게골로108번길 13-1,역사관광지,절,Nam-gu,부산 남구,35.1361,129.0843999,85
953,신양기념관,부산 남구 수영로196번길 80-0,문화시설,박물관/기념관,Nam-gu,부산 남구 수영로196번길 80-0,35.1339146,129.0880837,85
954,동명불원홍승스님,부산 남구 신선로 428-0,역사관광지,절,Nam-gu,부산 남구 신선로 428,35.1219955,129.10172478230282,85
955,법륜사,부산 남구 유엔평화로47번길 27-0,역사관광지,절,Nam-gu,부산 남구 유엔평화로47번길 27-0,35.1307332,129.0964018,85
956,샘터꿈의도서관,부산 남구 조각공원로27번길 12-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 조각공원로27번길 12-0,35.1294227,129.0998889,85
957,감만동미술관,부산 남구 홍곡로57번길 19-0,문화시설,미술관,Nam-gu,부산 남구 홍곡로57번길 19-0,35.1180968,129.0852333,85
958,LSM Ceramic Studio,부산 남구 용소로34번길 6-1,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로34번길 6-1,35.1342658,129.0992106,85
959,관음정사,부산 남구 고동골로72번길 16-2,역사관광지,절,Nam-gu,부산 남구 고동골로72번길 16-2,35.1434527,129.0730426,85
960,천룡암,부산 남구 진남로 51-0,역사관광지,절,Nam-gu,부산 남구 진남로 51-0,35.1452524,129.075698,85
961,자본시장역사박물관,부산 남구 문현금융로 40-0,문화시설,박물관/기념관,Nam-gu,부산 남구 문현금융로 40-0,35.1432692,129.0649835,85
962,소원사,부산 남구 진남로166번길 59-2,역사관광지,절,Nam-gu,부산 남구 진남로166번길 59-2,35.1412835,129.0797155,85
963,동명대메이커스페이스,부산 남구 용소로46번길 7-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로46번길 7-0,35.133119,129.1006725,85
964,LG메트로 작은쌈지도서관,부산 남구 신선로 566-2,문화시설,문화생활시설기타,Nam-gu,부산 남구 신선로 566-2,35.1246502,129.0998941,85
965,부산은행금융역사관,부산 남구 문현금융로 30-0,문화시설,박물관/기념관,Nam-gu,부산 남구 문현금융로 30-0,35.1432692,129.0649835,85
966,유엔참전기념탑,부산 남구 못골로 15-0,역사관광지,기념비,Nam-gu,부산 남구 못골로 15-0,35.1354328,129.0868789,85
967,오륙도홍보관,부산 남구,문화시설,박물관/기념관,Nam-gu,부산 남구,35.1361,129.0843999,85
968,해안사,부산 남구 진남로232번길 53-10,역사관광지,절,Nam-gu,부산 남구 진남로232번길 53-10,35.1460102,129.0771969,85
969,윌리스장난감박물관,부산 남구 못골로12번길 62-0,문화시설,박물관/기념관,Nam-gu,부산 남구 못골로12번길 62-0,35.1353597,129.085547,85
970,문수암,부산 남구 홍곡로336번길 37-1,역사관광지,절,Nam-gu,부산 남구,35.1361,129.0843999,85
971,성암사,부산 남구 진남로210번길 58-15,역사관광지,절,Nam-gu,부산 남구 진남로210번길 58-15,35.1451031,129.0779734,85
972,메트로랜드,부산 남구 분포로 66-14,휴양관광지,종합위락시설,Nam-gu,부산 남구 분포로 66-14,35.1279355,129.114704,85
973,부산문화회관중극장,부산 남구 유엔평화로76번길 1-0,공연/행사,공연장,Nam-gu,부산 남구 유엔평화로76번길 1-0,35.12521,129.09449,85
974,감만창의문화촌,부산 남구 우암로 84-1,문화시설,문화생활시설기타,Nam-gu,부산 남구 우암로 84-1,35.1144195,129.0816316,85
975,신선대,부산 남구,역사관광지,문화유적지,Nam-gu,부산 남구,35.1361,129.0843999,85
976,유엔평화기념관,부산 남구 홍곡로320번길 106-0,문화시설,박물관/기념관,Nam-gu,부산 남구 홍곡로320번길 106,35.1247168,129.0943343,85
977,분포도서관,부산 남구 분포로 97-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 분포로 97,35.1279355,129.114704,85
978,국립일제강제동원역사관,부산 남구 홍곡로320번길 100-0,문화시설,박물관/기념관,Nam-gu,부산 남구 홍곡로320번길 100-0,35.1247168,129.0943343,85
979,인각사,부산 남구 진남로 234-0,역사관광지,절,Nam-gu,부산 남구 진남로 234-0,35.1452524,129.075698,85
980,부산예술회관,부산 남구 용소로 78-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로 78,35.1316232,129.1014809,85
981,부산문화회관대극장,부산 남구 유엔평화로76번길 1-0,공연/행사,공연장,Nam-gu,부산 남구 유엔평화로76번길 1-0,35.12521,129.09449,85
982,동명불원,부산 남구 동명로 57-0,역사관광지,절,Nam-gu,부산 남구 동명로 57-0,35.1208194,129.0994229,85
983,CGV대연,부산 남구 수영로 305-0,공연/행사,극장,Nam-gu,부산 남구 수영로 305,35.1387324,129.1028871,85
984,남구도서관,부산 남구 수영로267번길 61-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로267번길 61-0,35.1368434,129.0953131,85
985,부산박물관,부산 남구 유엔평화로 63-0,문화시설,박물관/기념관,Nam-gu,부산 남구 유엔평화로 63-0,35.1227814,129.0976272,85
986,캐니언파크부산,부산 남구 전포대로 133-0,휴양관광지,동식물원,Nam-gu,부산 남구 전포대로 133,35.1482885,129.0654374,85
987,가람아트홀,부산 남구 유엔평화로76번길 26-0,공연/행사,공연장,Nam-gu,부산 남구 유엔평화로76번길 26-0,35.12521,129.09449,85
988,해바라기소극장,부산 남구 용소로13번길 30-0,공연/행사,공연장,Nam-gu,부산 남구 용소로13번길 30-0,35.1378504,129.1047247,85
989,백련사,부산 남구 이기대공원로 85-74,역사관광지,절,Nam-gu,부산 남구 이기대공원로 85-74,35.11351,129.12232,85
990,대연수목전시원,부산 남구 신선로447번길 24-0,문화시설,화랑/전시관,Nam-gu,부산 남구 신선로447번길 24-0,35.1250805,129.0993468,85
