,Unnamed: 0,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,구군명,주소,위도,경도
487,487,메이커라이브러리금정,부산 금정구 금정도서관로 33-0,문화시설,문화생활시설기타,Geumjeong-gu,부산 금정구 금정도서관로 33-0,35.2722675,129.1003
488,488,원효암,부산 금정구 범어사로 256-0,역사관광지,절,Geumjeong-gu,부산 금정구 범어사로 256,35.2790458,129.0784751
489,489,대혜사,부산 금정구 금강로 466-1,역사관광지,절,Geumjeong-gu,부산 금정구 금강로 466-1,35.2721158,129.0890267
490,490,부곡1동만화작은도서관,부산 금정구 동부곡로6번길 29-0,문화시설,문화생활시설기타,Geumjeong-gu,부산 금정구 동부곡로6번길 29-0,35.2245752,129.0920416
491,491,골굴사포교원,부산 금정구 식물원로75번길 20-0,역사관광지,절,Geumjeong-gu,부산 금정구 식물원로75번길 20-0,35.22501,129.08013
492,492,계명암,부산 금정구 범어사로 244-0,역사관광지,절,Geumjeong-gu,부산 금정구 범어사로 244-0,35.2790458,129.0784751
493,493,수안정사,부산 금정구 금샘로 361-0,역사관광지,절,Geumjeong-gu,부산 금정구 금샘로 361,35.2662315,129.0848303
494,494,제이무브먼트갤러리,부산 금정구 동부곡로5번길 101-0,문화시설,화랑/전시관,Geumjeong-gu,부산 금정구 동부곡로5번길 101,35.2297006,129.0929664
495,495,회룡정사,부산 금정구 금샘로485번길 63-0,역사관광지,절,Geumjeong-gu,부산 금정구 금샘로485번길 63-0,35.2671123,129.0820567
496,496,소정꿈나무작은도서관,부산 금정구 소정로 19-0,문화시설,문화생활시설기타,Geumjeong-gu,부산 금정구 소정로 19-0,35.2281712,129.0808586
497,497,굴룽굴룽라탄작업실,부산 금정구 수림로75번길 2-1,문화시설,문화생활시설기타,Geumjeong-gu,부산 금정구 수림로75번길 2-1,35.2389813,129.0841296
498,498,연수암,부산 금정구 산성로 382-0,역사관광지,절,Geumjeong-gu,부산 금정구 산성로 382,35.24282,129.05907
499,499,금용사,부산 금정구 회천로25번길 20-0,역사관광지,절,Geumjeong-gu,부산 금정구 회천로25번길 20-0,35.2275089,129.1148388
500,500,원효암,부산 금정구 범어사로 250-0,역사관광지,절,Geumjeong-gu,부산 금정구 범어사로 250,35.2843108,129.06977463532505
501,501,안국선문화원,부산 금정구 금단로 124-0,역사관광지,절,Geumjeong-gu,부산 금정구 금단로 124,35.2604478,129.09318380159272
502,502,보운사,부산 금정구 서금로 107-1,역사관광지,절,Geumjeong-gu,부산 금정구 서금로 107-1,35.2179171,129.1035815
503,503,용락암,부산 금정구 상마1길 54-0,역사관광지,절,Geumjeong-gu,부산 금정구,35.2429,129.0926
504,504,대승사,부산 금정구 중앙대로1826번길 64-0,역사관광지,절,Geumjeong-gu,부산 금정구 중앙대로1826번길 64,35.2472184,129.093659
505,505,부산어린이대공원,부산 부산진구 새싹로 295-0,휴양관광지,테마파크,Busanjin-gu,부산 부산진구 새싹로 295,35.1608974,129.056557
506,506,삼광사,부산 부산진구 초읍천로43번길 77-0,역사관광지,절,Busanjin-gu,부산 부산진구 초읍천로43번길 77,35.1759816,129.0454142
507,507,국립부산국악원,부산 부산진구 국악로 2-0,공연/행사,공연장,Busanjin-gu,부산 부산진구 국악로 2-0,35.1718924,129.0532978
508,508,KT&G상상마당부산,부산 부산진구 서면로 39-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 서면로 39-0,35.1534174,129.0571664
509,509,선암사,부산 부산진구 백양산로 138-0,역사관광지,절,Busanjin-gu,부산 부산진구 백양산로 138,35.1758,129.03085
510,510,CGV서면,부산 부산진구 동천로 4-0,공연/행사,극장,Busanjin-gu,부산 부산진구 동천로 4-0,35.1547911,129.0617297
511,511,부산광역시립시민도서관,부산 부산진구 월드컵대로 462-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 월드컵대로 462,35.1874094,129.0562345
512,512,삼보게임랜드,부산 부산진구 서전로10번길 61-0,휴양관광지,놀이시설,Busanjin-gu,부산 부산진구 서전로10번길 61-0,35.1562538,129.0602139
513,513,부산광역시립부전도서관,부산 부산진구 동천로 79-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 동천로 79-0,35.1547911,129.0617297
514,514,CGV서면삼정타워,부산 부산진구 중앙대로 672-0,공연/행사,극장,Busanjin-gu,부산 부산진구 중앙대로 672,35.152987499999995,129.0596350607664
515,515,성지곡수원지,부산 부산진구 새싹로 295-0,휴양관광지,유원지,Busanjin-gu,부산 부산진구 새싹로 295,35.1608974,129.056557
516,516,놀이마루,부산 부산진구 전포대로209번길 26-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 전포대로209번길 26-0,35.1552179,129.0642508
517,517,호천문화플랫폼,부산 부산진구 엄광로 491-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 엄광로 491,35.1481031,129.0224133
518,518,서면1번가,부산 부산진구 신천대로62번길 0-0,휴양관광지,놀거리기타,Busanjin-gu,부산 부산진구 신천대로62번길 0-0,35.1521823,129.0584106
519,519,한국신발관,부산 부산진구 백양대로 227-0,문화시설,박물관/기념관,Busanjin-gu,부산 부산진구 백양대로 227,35.1624242,129.0464964
520,520,런닝맨부산점,부산 부산진구 중앙대로 672-0,휴양관광지,테마파크,Busanjin-gu,부산 부산진구 중앙대로 672,35.152987499999995,129.0596350607664
521,521,정묘사,부산 부산진구,역사관광지,고택/생가/민속마을,Busanjin-gu,부산 부산진구,35.1632335,129.0529462
522,522,LG디스커버리랩부산,부산 부산진구 새싹로 165-0,문화시설,과학관,Busanjin-gu,부산 부산진구 새싹로 165-0,35.1608974,129.056557
523,523,롯데시네마서면,부산 부산진구 동천로 92-0,공연/행사,극장,Busanjin-gu,부산 부산진구 동천로 92-0,35.1547911,129.0617297
524,524,롯데시네마부산본점,부산 부산진구 가야대로 772-0,공연/행사,극장,Busanjin-gu,부산 부산진구 가야대로 772,35.156721950000005,129.05606329100732
525,525,놀이똥산부산점,부산 부산진구 중앙대로 672-0,휴양관광지,테마파크,Busanjin-gu,부산 부산진구 중앙대로 672,35.152987499999995,129.0596350607664
526,526,부산영어도서관,부산 부산진구 가야대로 734-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 가야대로 734,35.1566914,129.05235793696414
527,527,감로사,부산 부산진구,역사관광지,절,Busanjin-gu,부산 부산진구,35.1632335,129.0529462
528,528,송상현동상,부산 부산진구,역사관광지,기념비,Busanjin-gu,부산 부산진구,35.1632335,129.0529462
529,529,호천생활문화센터,부산 부산진구 엄광로495번가길 36-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 엄광로495번가길 36-0,35.1430533,129.0513726
530,530,보각사,부산 부산진구 안창로10번길 36-11,역사관광지,절,Busanjin-gu,부산 부산진구 안창로10번길 36-11,35.1461854,129.0453771
531,531,서면미술관,부산 부산진구 동천로 58-0,문화시설,미술관,Busanjin-gu,부산 부산진구 동천로 58-0,35.1547911,129.0617297
532,532,부산진구어린이청소년도서관,부산 부산진구 백양순환로110번길 25-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 백양순환로110번길 25-0,35.1677492,129.0396677
533,533,부산국제아트센터건축중(2023년개관예정),부산 부산진구 새싹로92번길 60-0,공연/행사,공연장,Busanjin-gu,부산 부산진구 새싹로92번길 60-0,35.16754,129.05289
534,534,통도사부산포교원불지사,부산 부산진구 부전로140번길 25-0,역사관광지,절,Busanjin-gu,부산 부산진구 부전로140번길 25-0,35.1611842,129.0568954
535,535,홍제사,부산 부산진구 진남로304번길 34-0,역사관광지,절,Busanjin-gu,부산 부산진구 진남로304번길 34-0,35.1528172,129.0734138
536,536,대원사,부산 부산진구 가야공원로 110-0,역사관광지,절,Busanjin-gu,부산 부산진구 가야공원로 110,35.1492037,129.030028
537,537,CGV서면상상마당,부산 부산진구 서면로 39-0,공연/행사,극장,Busanjin-gu,부산 부산진구 서면로 39-0,35.1534174,129.0571664
538,538,디렉팅아쿠아유토,부산 부산진구 성지로22번길 16-0,휴양관광지,수족관,Busanjin-gu,부산 부산진구 성지로22번길 16-0,35.1728742,129.0561443
539,539,가야사,부산 부산진구,역사관광지,절,Busanjin-gu,부산 부산진구,35.1632335,129.0529462
540,540,LG연암기념관,부산 부산진구 새싹로 165-0,문화시설,박물관/기념관,Busanjin-gu,부산 부산진구 새싹로 165-0,35.1608974,129.056557
541,541,부산통일관,부산 부산진구 초읍천로 113-10,문화시설,화랑/전시관,Busanjin-gu,부산 부산진구 초읍천로 113-10,35.1822638,129.0464649
542,542,청년창조발전소디자인스프링,부산 부산진구 대학로36번길 10-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 대학로36번길 10-0,35.1521984,129.0332442
543,543,신흥사,부산 부산진구 가야공원로 77-20,역사관광지,절,Busanjin-gu,부산 부산진구 가야공원로 77-20,35.1492037,129.030028
544,544,소민아트센터,부산 부산진구 서면문화로 14-0,문화시설,화랑/전시관,Busanjin-gu,부산 부산진구 서면문화로 14-0,35.1597884,129.0560354
545,545,광명사,부산 부산진구 안창로14번길 46-0,역사관광지,절,Busanjin-gu,부산 부산진구 안창로14번길 46-0,35.1459922,129.0453135
546,546,천안사,부산 부산진구 백양산로54번길 72-0,역사관광지,절,Busanjin-gu,부산 부산진구 백양산로54번길 72-0,35.1752833,129.0323297
547,547,보각사,부산 부산진구 안창로10번길 36-10,역사관광지,절,Busanjin-gu,부산 부산진구 안창로10번길 36-10,35.1461854,129.0453771
548,548,수도사,부산 부산진구 개금본동로66번길 34-7,역사관광지,절,Busanjin-gu,부산 부산진구 개금본동로66번길 34-7,35.1577697,129.0200343
549,549,보현정사,부산 부산진구 진사로 84-0,역사관광지,절,Busanjin-gu,부산 부산진구 진사로 84,35.1442974,129.0153077
550,550,정정심인당,부산 부산진구 서전로 29-0,역사관광지,절,Busanjin-gu,부산 부산진구 서전로 29-0,35.1577298,129.0598728
551,551,원각사,부산 부산진구 양정로 63-0,역사관광지,절,Busanjin-gu,부산 부산진구 양정로 63-0,35.1705632,129.0770189
552,552,서면젊음의거리,부산 부산진구,휴양관광지,놀거리기타,Busanjin-gu,부산 부산진구,35.1632335,129.0529462
553,553,불광사,부산 부산진구 초읍천로77번가길 72-0,역사관광지,절,Busanjin-gu,부산 부산진구 초읍천로77번가길 72-0,35.1794872,129.0452558
554,554,부산진문화원,부산 부산진구 시민공원로19번길 28-0,문화시설,문화원,Busanjin-gu,부산 부산진구 시민공원로19번길 28-0,35.1641177,129.0517098
555,555,범천건강문화센터,부산 부산진구 신암로135번길 36-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 신암로135번길 36-0,35.1517923,129.0487535
556,556,성도암,부산 부산진구 초읍천로 115-0,역사관광지,절,Busanjin-gu,부산 부산진구 초읍천로 115,35.1822638,129.0464649
557,557,백일사,부산 부산진구 망양로945번길 26-0,역사관광지,절,Busanjin-gu,부산 부산진구 망양로945번길 26-0,35.1427428,129.051402
558,558,멜팅포인트,부산 부산진구 서전로58번길 38-1,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 서전로58번길 38-1,35.1545226,129.0661514
559,559,안국사,부산 부산진구 안창로72번길 64-31,역사관광지,절,Busanjin-gu,부산 부산진구 안창로72번길 64-31,35.1434108,129.0386883
560,560,천룡사,부산 부산진구 성지곡로33번길 45-10,역사관광지,절,Busanjin-gu,부산 부산진구 성지곡로33번길 45-10,35.1859092,129.0457393
561,561,부산커피박물관,부산 부산진구 동천로 70-0,문화시설,박물관/기념관,Busanjin-gu,부산 부산진구 동천로 70-0,35.1547911,129.0617297
562,562,관음사,부산 부산진구 엄광로384번나길 72-0,역사관광지,절,Busanjin-gu,부산 부산진구,35.1632335,129.0529462
563,563,정효사,부산 부산진구 엄광로 460-5,역사관광지,절,Busanjin-gu,부산 부산진구 엄광로 460-5,35.1481031,129.0224133
564,564,부산포민속박물관,부산 부산진구 중앙대로702번길 21-0,문화시설,박물관/기념관,Busanjin-gu,부산 부산진구 중앙대로702번길 21-0,35.1553635,129.061722
565,565,극락사,부산 부산진구 초연로 23-6,역사관광지,절,Busanjin-gu,부산 부산진구 초연로 23-6,35.173782,129.0475522
566,566,전리단갤러리,부산 부산진구 서전로37번길 20-0,문화시설,화랑/전시관,Busanjin-gu,부산 부산진구 서전로37번길 20-0,35.1590283,129.0638249
567,567,보광원,부산 부산진구 진남로304번길 18-0,역사관광지,절,Busanjin-gu,부산 부산진구 진남로304번길 18-0,35.1528172,129.0734138
568,568,연화사,부산 부산진구 성지로14번길 77-0,역사관광지,절,Busanjin-gu,부산 부산진구 성지로14번길 77,35.1721329,129.0567932
569,569,여여선원,부산 부산진구 동평로420번길 18-0,역사관광지,절,Busanjin-gu,부산 부산진구 동평로420번길 18-0,35.1724545,129.0699698
570,570,기봉사,부산 부산진구 진남로328번길 70-0,역사관광지,절,Busanjin-gu,부산 부산진구 진남로328번길 70-0,35.1551059,129.0736818
571,571,태광암,부산 부산진구 개금본동로17번길 60-0,역사관광지,절,Busanjin-gu,부산 부산진구 개금본동로17번길 60-0,35.157834,129.023266
572,572,민들레가있는작은도서관,부산 부산진구 서전로68번길 29-5,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 서전로68번길 29-5,35.15614,129.0672156
573,573,보련사,부산 부산진구 성지로114번길 55-6,역사관광지,절,Busanjin-gu,부산 부산진구 성지로114번길 55-6,35.1812272,129.0538886
574,574,아이존팝부산서면점,부산 부산진구 중앙대로 704-0,휴양관광지,놀이시설,Busanjin-gu,부산 부산진구 중앙대로 704,35.1555207,129.0595972679544
575,575,더파크,부산 부산진구 새싹로 295-0,휴양관광지,동식물원,Busanjin-gu,부산 부산진구 새싹로 295,35.1608974,129.056557
576,576,뽀로로도서관,부산 부산진구,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구,35.1632335,129.0529462
577,577,고운사,부산 부산진구 양정로 52-112,역사관광지,절,Busanjin-gu,부산 부산진구 양정로 52-112,35.1705632,129.0770189
578,578,옥수정사,부산 부산진구 양정로 88-60,역사관광지,절,Busanjin-gu,부산 부산진구 양정로 88-60,35.1705632,129.0770189
579,579,작당감,부산 부산진구 백양순환로119번길 9-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 백양순환로119번길 9-0,35.171507,129.0410708
580,580,화지사,부산 부산진구 동평로 335-0,역사관광지,절,Busanjin-gu,부산 부산진구 동평로 335,35.1644264,129.0317246
581,581,부전도서관지하철북카페,부산 부산진구 서전로 40-0,문화시설,문화생활시설기타,Busanjin-gu,부산 부산진구 서전로 40-0,35.1577768,129.0682586
582,582,대각사,부산 부산진구 당감서로 171-0,역사관광지,절,Busanjin-gu,부산 부산진구 당감서로 171,35.1613606,129.0365868
583,583,대원정사,부산 부산진구 성지로94번길 151-17,역사관광지,절,Busanjin-gu,부산 부산진구 성지로94번길 151-17,35.1810809,129.0596036
